agency,board,month,requests,slaBreachRate,repeatComplaintRate,escalationRate,openComplaintLoad,avgResolutionDays,nextBreachRate,failed,score,probability
DEP,11,2025-02,163,0.24539877300613497,0.26027397260273971,0.012269938650306749,105,4.6624193548387103,0.23478260869565218,0,23.220050987915069,0.11846689895470383
DEP,11,2025-03,115,0.23478260869565218,0.2857142857142857,0.034782608695652174,104,3.171318247126437,0.29166666666666669,0,22.244653361158502,0.11846689895470383
DEP,11,2025-04,72,0.29166666666666669,0.29310344827586204,0.027777777777777776,107,2.1743558776167475,0.27083333333333331,0,26.59160604707888,0.1702127659574468
DEP,11,2025-05,96,0.27083333333333331,0.29411764705882354,0.03125,113,3.5357716049382715,0.30851063829787234,0,25.335430335030118,0.11846689895470383
DEP,11,2025-06,94,0.30851063829787234,0.32098765432098764,0.010638297872340425,118,1.6105805243445692,0.30769230769230771,0,27.975294970407237,0.19
DEP,11,2025-07,104,0.30769230769230771,0.3125,0.028846153846153848,119,2.4559061488673142,0.28155339805825241,0,28.170447165029213,0.19
DEP,11,2025-08,103,0.28155339805825241,0.38372093023255816,0.0097087378640776691,116,2.3268540356394132,0.37349397590361444,1,26.27716213992267,0.1702127659574468
DEP,11,2025-09,83,0.37349397590361444,0.33333333333333331,0.03614457831325301,120,7.4095991561181433,0.38655462184873951,1,34.766068301384841,0.3271604938271605
DEP,11,2025-10,119,0.38655462184873951,0.3888888888888889,0.025210084033613446,136,2.8516922869471411,0.48529411764705882,1,35.117943435037112,0.3271604938271605
DEP,11,2025-11,68,0.48529411764705882,0.34375,0.058823529411764705,123,17.260090877914951,0.31958762886597936,0,46.254280833408068,0.57692307692307687
DEP,12,2022-01,113,0.21238938053097345,0.44545454545454544,0.017699115044247787,9,0.64900507478632474,0.29203539823008851,0,19.557043489647381,0.078378378378378383
DEP,12,2022-02,113,0.29203539823008851,0.20353982300884957,0.0088495575221238937,14,2.4892875514403294,0.30088495575221241,0,25.16641495041603,0.11846689895470383
DEP,12,2022-03,113,0.30088495575221241,0.20000000000000001,0.017699115044247787,29,2.9907950680272108,0.32941176470588235,0,26.179647878222418,0.13513513513513514
DEP,12,2022-04,85,0.32941176470588235,0.23529411764705882,0,23,4.5135989010989013,0.37894736842105264,1,28.848876816707506,0.19
DEP,12,2022-05,95,0.37894736842105264,0.17045454545454544,0.052631578947368418,24,3.3973478132387709,0.27083333333333331,0,32.495345211891163,0.23474178403755869
DEP,12,2022-06,96,0.27083333333333331,0.17647058823529413,0.03125,25,4.3499634502923978,0.17647058823529413,0,24.006994351410551,0.11846689895470383
DEP,12,2022-07,85,0.17647058823529413,0.17391304347826086,0.011764705882352941,25,2.6366584967320263,0.28985507246376813,0,15.939581094533871,0.078378378378378383
DEP,12,2022-08,69,0.28985507246376813,0.17241379310344829,0.043478260869565216,30,2.6831163194444443,0.30285714285714288,0,25.225536806741044,0.11846689895470383
DEP,12,2022-09,175,0.30285714285714288,0.23140495867768596,0.011428571428571429,43,2.207381687242798,0.31764705882352939,0,26.425064441756817,0.1702127659574468
DEP,12,2022-10,85,0.31764705882352939,0.20000000000000001,0,45,3.2061328647925036,0.26666666666666666,0,27.65327181472631,0.17582417582417584
DEP,12,2022-11,75,0.26666666666666666,0.31818181818181818,0.026666666666666668,42,6.9087873931623927,0.20606060606060606,0,25.149413028737044,0.11846689895470383
DEP,12,2022-12,165,0.20606060606060606,0.29464285714285715,0.024242424242424242,56,1.7425680647534953,0.29365079365079366,0,19.088883515410785,0.078378378378378383
DEP,12,2023-01,126,0.29365079365079366,0.30769230769230771,0.055555555555555552,54,3.148703342013889,0.10000000000000001,0,26.631678024025888,0.1702127659574468
DEP,12,2023-02,220,0.10000000000000001,0.4606741573033708,0.0090909090909090905,53,2.0762034942182002,0.11643835616438356,0,11.406097722709486,0.017391304347826087
DEP,12,2023-03,146,0.11643835616438356,0.24786324786324787,0.013698630136986301,50,4.5278709917971662,0.25862068965517243,0,12.232414072923808,0.027397260273972601
DEP,12,2023-04,116,0.25862068965517243,0.25263157894736843,0,64,2.544621459694989,0.32323232323232326,0,23.238425139213881,0.11846689895470383
DEP,12,2023-05,99,0.32323232323232326,0.27500000000000002,0.010101010101010102,64,6.7033670033670036,0.22772277227722773,0,29.560518894693995,0.19
DEP,12,2023-06,101,0.22772277227722773,0.22222222222222221,0.039603960396039604,59,3.9820427148846962,0.3135593220338983,0,21.101963933128413,0.11846689895470383
DEP,12,2023-07,118,0.3135593220338983,0.39130434782608697,0.042372881355932202,64,1.7246927236971485,0.25,0,28.343386011005681,0.19
DEP,12,2023-08,64,0.25,0.29999999999999999,0.03125,59,6.4361010466988722,0.24242424242424243,0,23.815939955357965,0.11846689895470383
DEP,12,2023-09,198,0.24242424242424243,0.2896174863387978,0.025252525252525252,74,0.88905585913782637,0.2265625,0,21.965622466965154,0.11846689895470383
DEP,12,2023-10,128,0.2265625,0.17355371900826447,0.015625,70,0.95848590067340067,0.3411764705882353,0,20.042308104010228,0.11846689895470383
DEP,12,2023-11,85,0.3411764705882353,0.352112676056338,0.023529411764705882,65,2.4556095679012349,0.36231884057971014,1,30.447332898689805,0.19
DEP,12,2023-12,138,0.36231884057971014,0.31730769230769229,0.007246376811594203,85,2.2914371468926555,0.30769230769230771,0,32.056476659227229,0.23474178403755869
DEP,12,2024-01,104,0.30769230769230771,0.36458333333333331,0.067307692307692304,69,4.8605381944444446,0.36486486486486486,1,28.665296541901711,0.19
DEP,12,2024-02,74,0.36486486486486486,0.37878787878787878,0.027027027027027029,73,6.8439980158730158,0.20143884892086331,0,33.623731280507577,0.23474178403755869
DEP,12,2024-03,139,0.20143884892086331,0.47272727272727272,0.057553956834532377,73,4.5905225819344526,0.18518518518518517,0,20.635124042612901,0.11846689895470383
DEP,12,2024-04,108,0.18518518518518517,0.36363636363636365,0.018518518518518517,71,2.0454040404040406,0.33823529411764708,0,17.966588976777025,0.078378378378378383
DEP,12,2024-05,136,0.33823529411764708,0.40952380952380951,0.044117647058823532,86,2.6186237373737371,0.19871794871794871,0,30.863806366134675,0.23474178403755869
DEP,12,2024-06,156,0.19871794871794871,0.42105263157894735,0.02564102564102564,92,2.034416666666667,0.2608695652173913,0,19.592213983739672,0.078378378378378383
DEP,12,2024-07,92,0.2608695652173913,0.36249999999999999,0.021739130434782608,82,4.373066448801743,0.26213592233009708,0,24.70308757265094,0.11846689895470383
DEP,12,2024-08,103,0.26213592233009708,0.43333333333333335,0.058252427184466021,90,3.8476827485380118,0.29203539823008851,0,25.300883898051566,0.11846689895470383
DEP,12,2024-09,113,0.29203539823008851,0.38571428571428573,0,87,2.5197737068965518,0.15730337078651685,0,26.815249915340374,0.17582417582417584
DEP,12,2024-10,89,0.15730337078651685,0.37878787878787878,0.02247191011235955,93,0.65128012048192774,0.19847328244274809,0,15.732967794163214,0.078378378378378383
DEP,12,2024-11,131,0.19847328244274809,0.40776699029126212,0,92,3.6170349326599327,0.77837837837837842,1,19.755067255948308,0.11846689895470383
DEP,12,2024-12,555,0.77837837837837842,0.27504911591355602,0.0090090090090090089,104,2.8596672293840801,0.376,1,65.475751998621092,0.92307692307692313
DEP,12,2025-01,125,0.376,0.33766233766233766,0.0080000000000000002,110,2.7359302054154995,0.33333333333333331,0,33.627802201771907,0.23474178403755869
DEP,12,2025-02,102,0.33333333333333331,0.36923076923076925,0.019607843137254902,112,2.7550138888888891,0.25,0,30.456138379589508,0.19
DEP,12,2025-03,120,0.25,0.34782608695652173,0.041666666666666664,121,5.1211649149149148,0.33783783783783783,0,24.45204313955599,0.11846689895470383
DEP,12,2025-04,74,0.33783783783783783,0.38181818181818183,0.013513513513513514,121,10.469725975975976,0.23140495867768596,0,32.782548811026309,0.23474178403755869
DEP,12,2025-05,121,0.23140495867768596,0.49484536082474229,0.041322314049586778,125,1.3422602089268756,0.19642857142857142,0,22.839950310523729,0.11846689895470383
DEP,12,2025-06,168,0.19642857142857142,0.50485436893203883,0.041666666666666664,141,1.8452485380116959,0.20567375886524822,0,20.383303033888645,0.11846689895470383
DEP,12,2025-07,141,0.20567375886524822,0.4329896907216495,0.042553191489361701,155,11.023069772528434,0.26785714285714285,0,23.10327840983307,0.11846689895470383
DEP,12,2025-08,112,0.26785714285714285,0.43956043956043955,0.026785714285714284,144,1.3700090334236676,0.42696629213483145,1,25.615318415938695,0.11846689895470383
DEP,12,2025-09,89,0.42696629213483145,0.45454545454545453,0.011235955056179775,150,3.5642068273092367,0.48101265822784811,1,38.927657673068914,0.35869565217391303
DEP,12,2025-10,158,0.48101265822784811,0.46376811594202899,0.012658227848101266,190,5.2640830979284372,0.46464646464646464,1,44.134207703374116,0.57692307692307687
DEP,12,2025-11,99,0.46464646464646464,0.5,0.10101010101010101,159,3.2523717948717947,0.38853503184713378,1,42.639459765217133,0.46666666666666667
DEP,13,2022-01,117,0.21367521367521367,0.2857142857142857,0,13,0.97338408119658126,0.22222222222222221,0,18.892458285267104,0.078378378378378383
DEP,13,2022-02,81,0.22222222222222221,0.23456790123456789,0.012345679012345678,11,3.0899849397590362,0.2413793103448276,0,19.86526714490795,0.11846689895470383
DEP,13,2022-03,58,0.2413793103448276,0.21052631578947367,0.017241379310344827,9,3.3724537037037039,0.2978723404255319,0,21.348168295518605,0.11846689895470383
DEP,13,2022-04,47,0.2978723404255319,0.21276595744680851,0.063829787234042548,12,3.306549873737374,0.23809523809523808,0,26.127887801778158,0.13513513513513514
DEP,13,2022-05,63,0.23809523809523808,0.18181818181818182,0.015873015873015872,13,2.4302195340501793,0.28301886792452829,0,20.753034417571751,0.11846689895470383
DEP,13,2022-06,53,0.28301886792452829,0.21568627450980393,0.018867924528301886,16,3.891458333333333,0.22580645161290322,0,24.911220538632531,0.11846689895470383
DEP,13,2022-07,62,0.22580645161290322,0.12962962962962962,0,12,5.2685079966329971,0.35555555555555557,1,20.095236858781639,0.11846689895470383
DEP,13,2022-08,45,0.35555555555555557,0.25,0,14,3.5032784237726098,0.38,1,30.677651732522712,0.23474178403755869
DEP,13,2022-09,50,0.38,0.18181818181818182,0,20,1.7754892676767675,0.21875,0,31.944338231254019,0.23474178403755869
DEP,13,2022-10,32,0.21875,0.1875,0,17,2.4631547619047622,0.12820512820512819,0,19.204772094138015,0.078378378378378383
DEP,13,2022-11,39,0.12820512820512819,0.19354838709677419,0.02564102564102564,18,1.1537463450292398,0.20999999999999999,0,11.81829730414791,0.017391304347826087
DEP,13,2022-12,100,0.20999999999999999,0.15909090909090909,0,24,4.5815972222222223,0.080000000000000002,0,18.941761379982484,0.078378378378378383
DEP,13,2023-01,75,0.080000000000000002,0.17999999999999999,0.026666666666666668,16,1.0935240963855422,0.19298245614035087,0,7.8637041393595819,0
DEP,13,2023-02,57,0.19298245614035087,0.35135135135135137,0.052631578947368418,19,3.9215534979423867,0.27083333333333331,0,18.594490453633821,0.078378378378378383
DEP,13,2023-03,48,0.27083333333333331,0.18181818181818182,0,19,2.9461950231481482,0.203125,0,23.479335257297532,0.11846689895470383
DEP,13,2023-04,64,0.203125,0.31746031746031744,0,45,0.89102704678362565,0.23214285714285715,0,18.527254927438769,0.078378378378378383
DEP,13,2023-05,56,0.23214285714285715,0.2978723404255319,0,23,5.9483440170940174,0.18518518518518517,0,21.722106814892808,0.11846689895470383
DEP,13,2023-06,27,0.18518518518518517,0.30434782608695654,0,22,6.8909474206349213,0.25,0,18.211841796268718,0.078378378378378383
DEP,13,2023-07,84,0.25,0.33750000000000002,0.059523809523809521,21,2.6884477124183004,0.3125,0,22.848528389425592,0.11846689895470383
DEP,13,2023-08,48,0.3125,0.31111111111111112,0.041666666666666664,22,4.8400856973995277,0.44654088050314467,1,28.150531069022943,0.19
DEP,13,2023-09,159,0.44654088050314467,0.29032258064516131,0.0062893081761006293,36,1.1760584291187741,0.34920634920634919,1,37.868599616066561,0.35869565217391303
DEP,13,2023-10,63,0.34920634920634919,0.31147540983606559,0.015873015873015872,25,1.321828078078078,0.30188679245283018,0,30.153498232647717,0.19
DEP,13,2023-11,53,0.30188679245283018,0.2558139534883721,0,27,1.7114515250544662,0.27272727272727271,0,26.124330125576538,0.13513513513513514
DEP,13,2023-12,66,0.27272727272727271,0.38297872340425532,0,29,1.6923394097222222,0.29999999999999999,0,24.444076694720412,0.11846689895470383
DEP,13,2024-01,100,0.29999999999999999,0.39506172839506171,0.059999999999999998,39,1.9389891975308644,0.23214285714285715,0,27.151230491645443,0.17582417582417584
DEP,13,2024-02,56,0.23214285714285715,0.41666666666666669,0,34,4.8085040983606548,0.16666666666666666,0,22.161282503000276,0.11846689895470383
DEP,13,2024-03,54,0.16666666666666666,0.44,0.037037037037037035,37,1.8005446623093679,0.28947368421052633,0,16.540251010912453,0.078378378378378383
DEP,13,2024-04,38,0.28947368421052633,0.36363636363636365,0.026315789473684209,40,4.0847222222222221,0.19298245614035087,0,26.505417699745848,0.1702127659574468
DEP,13,2024-05,57,0.19298245614035087,0.33333333333333331,0,40,2.9302997076023392,0.33333333333333331,0,18.228000604367651,0.078378378378378383
DEP,13,2024-06,45,0.33333333333333331,0.34210526315789475,0.044444444444444446,45,2.2051041666666666,0.35185185185185186,1,29.602425453405242,0.19
DEP,13,2024-07,54,0.35185185185185186,0.39534883720930231,0.018518518518518517,42,8.2809941520467838,0.2318840579710145,0,32.636234375842029,0.23474178403755869
DEP,13,2024-08,69,0.2318840579710145,0.40322580645161288,0.014492753623188406,43,1.728829656862745,0.31578947368421051,0,21.507642421918924,0.11846689895470383
DEP,13,2024-09,38,0.31578947368421051,0.34285714285714286,0.026315789473684209,46,2.4853373015873013,0.33333333333333331,0,28.189416993704281,0.19
DEP,13,2024-10,30,0.33333333333333331,0.41379310344827586,0,44,1.6059895833333333,0.21428571428571427,0,29.585283354254202,0.19
DEP,13,2024-11,56,0.21428571428571427,0.40909090909090912,0.017857142857142856,43,5.069115497076023,0.34375,0,20.941755734216997,0.11846689895470383
DEP,13,2024-12,32,0.34375,0.23333333333333334,0,45,1.7271990740740741,0.13043478260869565,0,29.555809515979224,0.19
DEP,13,2025-01,115,0.13043478260869565,0.23863636363636365,0,48,1.2372333829365079,0.21666666666666667,0,12.432264616531183,0.027397260273972601
DEP,13,2025-02,60,0.21666666666666667,0.31578947368421051,0,52,1.8259920634920637,0.15555555555555556,0,19.899298353624157,0.11846689895470383
DEP,13,2025-03,45,0.15555555555555556,0.37037037037037035,0,51,2.8121074879227055,0.34146341463414637,0,15.507655147684797,0.078378378378378383
DEP,13,2025-04,41,0.34146341463414637,0.44444444444444442,0,60,1.5244574652777778,0.32876712328767121,0,30.539371194172535,0.19
DEP,13,2025-05,73,0.32876712328767121,0.44067796610169491,0.082191780821917804,61,1.2909432870370372,0.32786885245901637,0,29.870783680444106,0.19
DEP,13,2025-06,61,0.32786885245901637,0.30357142857142855,0,62,2.0054861111111113,0.22641509433962265,0,28.883281283767868,0.19
DEP,13,2025-07,53,0.22641509433962265,0.32500000000000001,0,62,1.821947064989518,0.20000000000000001,0,20.830416596806479,0.11846689895470383
DEP,13,2025-08,30,0.20000000000000001,0.55172413793103448,0.13333333333333333,63,0.74612068965517242,0.28205128205128205,0,20.271810187490971,0.11846689895470383
DEP,13,2025-09,39,0.28205128205128205,0.54285714285714282,0,69,0.66976010101010097,0.2638888888888889,0,26.170385071182462,0.13513513513513514
DEP,13,2025-10,72,0.2638888888888889,0.4576271186440678,0,73,2.455892565359477,0.35897435897435898,1,24.759259540325282,0.11846689895470383
DEP,13,2025-11,39,0.35897435897435898,0.40000000000000002,0.02564102564102564,67,2.6061419753086419,0.42307692307692307,1,32.178251146136091,0.23474178403755869
DEP,14,2022-01,100,0.17999999999999999,0.28000000000000003,0.029999999999999999,9,0.83649267399267402,0.27941176470588236,0,16.24480162535302,0.078378378378378383
DEP,14,2022-02,68,0.27941176470588236,0.16176470588235295,0.029411764705882353,11,2.9425820707070707,0.22222222222222221,0,24.12661498160066,0.11846689895470383
DEP,14,2022-03,99,0.22222222222222221,0.25,0.050505050505050504,20,2.1978549382716048,0.33333333333333331,0,20.016217155758515,0.11846689895470383
DEP,14,2022-04,93,0.33333333333333331,0.30337078651685395,0,21,2.7323596014492755,0.28409090909090912,0,29.057369864086404,0.19
DEP,14,2022-05,88,0.28409090909090912,0.28000000000000003,0.034090909090909088,23,4.7622416020671832,0.27848101265822783,0,25.676444125416729,0.11846689895470383
DEP,14,2022-06,79,0.27848101265822783,0.203125,0.037974683544303799,24,1.5612179487179487,0.19205298013245034,0,24.110663523420325,0.11846689895470383
DEP,14,2022-07,151,0.19205298013245034,0.33027522935779818,0.019867549668874173,29,3.5531582952815826,0.32000000000000001,0,18.269315722438062,0.078378378378378383
DEP,14,2022-08,150,0.32000000000000001,0.26363636363636361,0.02,43,4.155290032679738,0.17449664429530201,0,28.464597004512616,0.19
DEP,14,2022-09,149,0.17449664429530201,0.25,0.020134228187919462,28,2.1140963753387534,0.14000000000000001,0,16.111294853670646,0.078378378378378383
DEP,14,2022-10,50,0.14000000000000001,0.27659574468085107,0.059999999999999998,28,3.3206388888888894,0.18292682926829268,0,13.971342213900371,0.078378378378378383
DEP,14,2022-11,82,0.18292682926829268,0.20370370370370369,0.036585365853658534,33,4.0754148629148634,0.3135593220338983,0,17.156849613040169,0.078378378378378383
DEP,14,2022-12,118,0.3135593220338983,0.31428571428571428,0.042372881355932202,52,1.7067690796857464,0.16438356164383561,0,27.826633782628161,0.18181818181818182
